ID,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
987,0,9819,6,1977,1977,0,1567,0,1567,1567,0,1567,2,0,5,2,2,714,264,32,196000
988,70,10457,5,1969,1969,178,496,0,784,784,848,1632,1,1,7,1,2,898,0,173,173000
989,87,11029,6,1958,2002,0,528,245,1184,1414,0,1414,1,0,6,1,2,601,0,51,176500
990,0,12925,6,1970,1970,0,865,340,1205,2117,0,2117,2,1,7,2,2,550,0,42,237500
991,85,11075,6,1969,1969,0,500,176,952,1092,1020,2112,2,1,9,2,2,576,280,0,206900
992,72,8702,6,1997,1998,0,706,220,926,926,678,1604,2,1,7,1,2,470,0,36,187500
993,65,8139,6,1995,1996,119,476,204,680,680,790,1470,2,1,7,1,2,420,192,49,165000
994,59,9535,6,1998,1998,0,851,75,926,926,678,1604,2,1,7,0,2,472,100,82,195500
995,59,9042,6,1998,1998,0,828,115,943,943,695,1638,2,1,7,2,2,472,100,38,192000
996,0,15038,6,1996,1996,0,138,778,916,916,720,1636,2,1,7,1,2,386,168,84,173000
997,53,14137,5,1996,1997,0,450,898,1348,1384,0,1384,2,0,7,0,2,404,0,39,177900
998,57,21872,7,1996,1997,0,604,125,729,729,717,1446,2,1,6,1,2,406,264,22,175000
999,41,4923,8,2001,2002,0,1153,440,1593,1593,0,1593,1,1,5,1,2,682,0,120,286000
1000,45,6264,8,1997,1997,0,656,1008,1664,1682,0,1682,1,1,6,1,2,528,0,0,247900
1001,41,5395,8,1993,1993,0,733,604,1337,1337,0,1337,2,0,5,1,2,462,96,0,180000
1002,39,5070,8,1992,1992,0,0,1280,1280,1280,0,1280,2,0,5,0,2,506,0,82,180000
1003,100,10839,6,1997,1998,0,0,926,926,926,678,1604,2,1,7,1,2,470,0,36,181000
1004,73,11184,6,1998,1998,0,0,932,932,932,701,1633,2,1,7,1,2,460,0,39,183000
1005,0,8000,6,1995,1996,0,219,554,773,773,885,1658,2,1,8,1,2,431,224,84,188000
1006,0,10832,7,1994,1996,0,0,712,712,1086,809,1895,2,1,7,1,2,409,143,46,194500
1007,0,14067,6,1991,1991,194,504,332,836,851,858,1709,2,1,7,0,2,416,0,40,185000
1008,40,4671,8,1988,1989,0,767,461,1228,1228,0,1228,2,0,5,1,2,472,168,120,189000
1009,65,5950,8,1989,1989,0,319,1018,1337,1337,0,1337,2,0,5,1,2,462,0,73,188500
1010,101,13543,8,2005,2005,130,16,1152,1168,1168,1332,2500,3,1,9,1,3,683,192,32,355000
1011,77,11198,9,2005,2007,245,0,1122,1122,1134,1370,2504,2,1,11,1,3,656,144,39,325000
1012,53,15401,9,2004,2004,296,1337,547,1884,1884,0,1884,2,0,7,1,3,670,214,76,387000
1013,0,31220,6,1952,1952,0,0,1632,1632,1474,0,1474,1,0,7,2,2,495,0,0,115000
1014,60,8118,9,2007,2007,178,1034,676,1710,1710,0,1710,2,0,6,1,2,557,156,48,334000
1015,0,47280,6,1950,1950,44,0,1488,1488,1488,0,1488,2,1,6,1,2,738,0,0,133000
1016,46,20544,7,1986,1991,123,0,791,791,1236,857,2093,2,1,7,1,2,542,364,63,215000
1017,63,12680,7,1988,1988,102,983,692,1675,1688,0,1688,2,0,6,1,2,528,0,48,226500
1018,78,12090,6,1981,1981,210,588,606,1422,1422,0,1422,2,0,7,1,2,576,276,0,175500
1019,0,10825,7,1983,1983,174,747,513,1260,1260,0,1260,2,0,6,0,2,598,152,0,181900
1020,56,18559,7,1978,1978,383,1206,656,2048,2064,0,2064,2,0,7,2,2,550,200,0,235000
1021,85,14450,7,1979,1979,194,864,469,1782,1782,0,1782,2,0,6,1,2,551,467,0,220000
1022,0,12227,6,1977,1995,424,896,434,1330,1542,1330,2872,2,1,11,1,2,619,550,282,272000
1023,90,13068,6,1976,1976,621,890,273,1211,1211,0,1211,2,0,6,1,2,461,0,0,161000
1024,0,15611,5,1977,1977,0,767,266,1126,1126,0,1126,2,0,6,0,2,540,180,0,175000
1025,80,10400,7,1980,1988,280,0,738,738,1277,767,2044,2,1,7,1,2,489,28,73,185000
1026,75,9743,5,1969,1969,0,280,440,720,720,588,1308,1,1,7,0,2,484,0,0,146900
1027,0,12511,7,1978,1978,168,988,432,1420,1420,1420,2840,2,1,8,2,4,1314,0,16,292500
1028,104,11361,6,1976,1976,160,644,549,1193,1523,0,1523,2,0,7,1,2,478,0,0,180000
1029,80,10400,6,1976,1976,120,0,1444,1444,1444,0,1444,2,0,5,1,2,473,0,24,159900
1030,80,10480,7,1976,1976,660,403,400,803,1098,866,1964,2,1,8,1,2,483,0,69,205000
1031,80,10000,5,1973,2000,0,1084,92,1176,1178,0,1178,1,1,5,1,2,439,224,0,157000
1032,0,14311,8,1996,1996,402,1023,213,1236,1236,1104,2340,2,1,9,1,3,787,192,180,306000
1033,60,9000,5,1974,1974,0,0,896,896,896,896,1792,2,2,8,0,2,480,0,45,133000
1034,65,9750,6,1969,1969,0,602,14,1054,1054,0,1054,1,1,6,0,2,460,180,0,151000
1035,68,10295,4,1969,1969,72,252,684,936,936,0,936,1,0,4,0,1,288,16,0,111900
1036,63,7560,5,1971,1971,0,119,132,864,864,0,864,1,0,5,0,2,576,0,0,123000
1037,0,12735,4,1972,1972,0,600,264,864,864,0,864,1,0,5,0,2,576,216,0,111250
1038,34,4060,6,1998,1999,0,266,1139,1405,1337,0,1337,2,0,5,0,2,511,144,68,181000
1039,21,1680,6,1973,1973,359,458,25,483,483,504,987,1,1,5,0,1,264,52,0,103400
1040,21,1680,6,1973,1973,158,330,153,483,483,504,987,1,1,5,0,1,264,0,0,100000
1041,21,1890,6,1972,1972,422,483,0,483,483,504,987,1,1,5,0,1,352,411,0,100500
1042,21,1869,6,1970,1970,127,321,162,483,483,504,987,1,1,5,0,1,280,0,0,106000
1043,21,1680,6,1971,1971,232,387,96,483,483,504,987,1,1,4,0,1,264,0,0,85400
1044,21,1680,6,1971,1971,604,358,125,483,483,504,987,1,1,5,0,1,264,0,0,89500
1045,21,1680,5,1972,1972,356,350,280,630,630,672,1302,2,1,6,0,1,264,0,0,111750
1046,53,4043,6,1977,1977,0,559,510,1069,1069,0,1069,2,0,4,0,2,440,0,55,140000
1047,24,2308,6,1975,1975,0,286,275,855,855,601,1456,2,1,7,0,2,460,0,0,143000
1048,24,2529,7,1977,1977,0,378,677,1055,1055,0,1055,2,0,4,0,2,440,0,38,148500
1049,0,9477,5,1966,1966,65,340,524,864,892,0,892,1,0,5,0,1,264,0,0,110000
1050,96,12444,8,2008,2008,426,1336,596,1932,1932,0,1932,2,0,7,1,3,774,0,66,394617
1051,96,12474,10,2007,2008,272,1280,402,1682,1742,590,2332,2,1,9,1,3,846,196,134,426000
1052,114,14803,10,2007,2008,816,1636,442,2078,2084,0,2084,2,0,7,1,3,1220,188,45,385000
1053,67,14948,9,2008,2008,268,1330,122,1452,1476,1237,2713,2,1,11,1,3,858,126,66,446261
1054,98,12704,8,2007,2007,302,1012,570,1582,1582,0,1582,2,0,7,0,3,905,209,95,317500
1055,107,13891,8,2007,2008,436,1400,310,1710,1710,0,1710,2,0,6,1,3,866,0,102,372402
1056,105,13693,8,2007,2007,554,1728,195,2418,2464,0,2464,2,1,9,1,3,650,358,78,417500
1057,104,14418,9,2007,2007,480,1375,575,1950,1950,0,1950,2,0,7,1,3,706,156,207,383000
1058,108,13418,9,2006,2006,270,1420,430,1850,1850,898,2748,2,1,9,1,3,850,212,182,390000
1059,96,12539,10,2005,2006,468,1082,538,1620,1632,1158,2790,2,1,10,1,4,1150,30,200,460000
1060,102,12151,9,2005,2005,368,1249,165,1414,1414,917,2331,2,1,9,1,3,1003,192,63,379000
1061,74,8899,8,2007,2007,108,40,908,948,948,1140,2088,2,1,10,1,3,656,100,24,250000
1062,85,10574,8,2004,2004,126,856,292,1148,1170,1162,2332,2,1,9,1,3,756,224,142,316000
1063,106,12720,10,2003,2003,680,2257,278,2535,2470,0,2470,1,1,7,2,3,789,154,65,615000
1064,110,13688,9,2003,2004,664,1016,556,1572,1572,1096,2668,2,1,10,2,3,726,400,0,412500
1065,85,10625,7,2003,2004,292,866,132,998,1006,1040,2046,2,1,8,1,3,871,320,62,284000
1066,92,10845,8,2003,2004,504,1149,454,1603,1575,0,1575,2,0,7,1,3,732,216,28,284000
1067,130,16900,8,2001,2002,1110,1075,404,1479,1515,1134,2649,2,1,10,1,3,746,0,60,421250
1068,112,16451,8,2003,2003,221,0,1765,1765,1804,886,2690,2,1,9,1,3,795,268,58,370000
1069,58,10110,9,2008,2008,492,372,1486,1858,1866,0,1866,2,0,7,1,3,870,0,48,336860
1070,65,8769,9,2008,2008,766,1540,162,1702,1702,0,1702,1,1,7,1,3,1052,0,72,367294
1071,135,12304,7,2005,2005,144,20,1347,1367,1367,0,1367,2,0,6,1,2,484,0,33,192000
1072,62,12677,8,2003,2004,472,1218,300,1518,1518,0,1518,1,1,6,1,2,588,185,140,274000
1073,63,8849,9,2005,2005,616,28,1656,1684,1684,0,1684,2,0,6,1,2,564,495,72,266000
1074,89,8232,9,2007,2008,714,1204,596,1800,1800,0,1800,2,0,6,1,3,944,210,0,370967
1075,48,6240,8,2006,2007,176,846,496,1342,1342,0,1342,2,0,6,1,2,550,0,35,234250
1076,48,6240,8,2006,2007,196,24,1318,1342,1342,0,1342,2,0,6,1,2,550,0,35,219500
1077,36,2448,7,2003,2004,106,0,764,764,764,862,1626,2,1,6,0,2,474,0,27,155000
1078,36,2448,7,2003,2004,106,573,191,764,764,862,1626,2,1,6,0,2,474,0,27,154000
1079,59,8198,7,2004,2004,146,720,638,1358,1358,0,1358,2,0,6,1,2,484,192,30,207000
1080,0,3940,7,2003,2003,143,1073,342,1415,1455,0,1455,2,0,6,1,3,644,156,20,195000
1081,0,3940,7,2004,2004,24,1087,306,1393,1576,0,1576,2,0,7,1,3,668,143,20,219990
1082,43,3182,7,2005,2006,14,16,1330,1346,1504,0,1504,2,0,7,1,2,437,156,20,191000
1083,43,3182,7,2007,2007,16,0,1266,1266,1266,0,1266,2,0,6,1,2,388,100,16,159895
1084,53,3710,7,2007,2008,20,0,1146,1146,1246,0,1246,2,0,5,1,2,428,100,24,187687
1085,80,9024,6,2004,2004,0,0,789,789,813,702,1515,2,1,8,1,2,393,0,75,179000
1086,62,7415,6,2004,2004,0,759,80,839,864,729,1593,2,1,8,1,2,398,100,75,193000
1087,59,9587,7,2005,2005,182,655,201,856,1166,0,1166,2,0,5,0,2,400,212,0,190000
1088,51,8029,6,2005,2005,0,0,728,728,728,728,1456,2,1,8,0,2,400,100,24,176000
1089,0,8010,7,2002,2003,0,0,840,840,840,880,1720,2,1,7,1,2,400,138,48,188000
1090,0,8396,7,2003,2003,196,0,847,847,847,1139,1986,2,1,9,1,2,434,120,48,213000
1091,55,7301,7,2007,2008,176,876,474,1350,1358,0,1358,2,0,6,1,2,484,192,26,217300
1092,93,10261,6,2000,2000,318,0,936,936,962,830,1792,2,1,8,1,2,451,0,0,186500
1093,71,8220,7,2000,2001,647,544,438,982,1008,884,1892,2,1,8,1,2,431,108,0,226750
1094,60,15384,7,2004,2005,0,724,64,788,788,702,1490,2,1,8,1,2,388,100,75,184000
1095,0,7750,7,2002,2002,0,0,707,707,707,707,1414,2,1,6,1,2,403,100,35,176000
1096,41,12460,7,1999,2000,0,870,167,1037,1037,1285,2322,2,1,8,1,2,400,144,44,225000
1097,77,8390,7,1999,1999,0,0,831,831,873,778,1651,2,1,7,1,2,450,0,103,185900
1098,84,9660,8,1997,1997,1290,0,1173,1173,1182,1017,2199,2,1,9,1,2,516,0,131,284500
1099,80,9200,8,1998,1998,473,986,484,1470,1470,1160,2630,2,1,8,1,3,696,0,66,315000
1100,84,14260,8,2000,2000,350,655,490,1145,1145,1053,2198,2,1,9,1,3,836,192,84,250000
1101,0,11000,9,2000,2000,295,0,1519,1519,1533,639,2172,2,1,8,1,3,687,162,153,291000
1102,136,11675,8,1998,1998,495,1660,322,1982,2006,0,2006,2,0,5,1,3,938,144,33,350000
1103,97,10990,7,1996,1997,0,851,213,1064,1064,1061,2125,2,1,12,2,2,576,168,0,279500
1104,0,11929,8,1995,1995,466,0,1242,1242,1251,1250,2501,2,1,9,1,3,751,192,87,290000
1105,91,10437,8,1995,1995,660,1696,413,2109,2113,0,2113,2,1,7,1,3,839,236,46,350000
1106,96,10542,7,1993,1994,651,1173,138,1311,1325,1093,2418,2,1,9,1,3,983,250,154,341000
1107,91,10010,7,1993,1994,320,228,0,1080,1108,1089,2197,2,1,9,1,3,783,385,99,287500
1108,81,10944,7,1994,1994,448,1000,223,1223,1223,904,2127,2,1,5,2,2,525,171,132,271000
1109,91,14303,8,1994,1994,554,1314,672,1986,1987,0,1987,2,0,7,1,2,691,262,36,301500
1110,92,11932,8,2007,2008,186,0,1580,1580,1580,0,1580,2,0,7,0,3,830,0,24,235128
1111,86,14598,6,2007,2007,74,0,894,894,894,1039,1933,2,1,9,1,3,668,100,18,214000
1112,75,11957,8,2006,2006,53,24,1550,1574,1574,0,1574,2,0,7,1,3,824,144,104,232000
1113,74,13253,7,2006,2006,128,1096,482,1578,1578,0,1578,2,0,7,1,3,642,0,26,240000
1114,75,14587,9,2008,2008,284,0,1498,1498,1506,0,1506,2,0,6,1,2,592,0,174,264132
1115,78,10206,8,2007,2007,468,33,1530,1563,1563,0,1563,2,0,6,1,3,758,144,99,245000
1116,91,12274,7,2008,2008,256,0,1417,1417,1428,0,1428,2,0,6,0,2,554,0,60,227680
1117,73,9801,8,2007,2007,156,0,1341,1341,1341,520,1861,3,0,7,1,3,851,144,60,257000
1118,80,9428,8,2007,2008,310,729,226,955,955,919,1874,2,1,8,1,3,880,168,108,297900
1119,87,10037,8,2006,2007,0,666,794,1460,1460,0,1460,2,0,6,1,2,480,0,20,247000
1120,72,8640,8,2007,2008,0,24,1339,1363,1372,0,1372,2,0,6,0,2,588,192,113,212700
1121,72,8640,7,2007,2008,0,0,1372,1372,1372,0,1372,2,0,6,0,2,529,0,140,250580
1122,95,11639,7,2007,2008,0,0,1428,1428,1428,0,1428,2,0,6,0,2,480,0,120,182000
1123,75,9803,7,2005,2005,0,400,466,866,866,902,1768,2,1,7,0,2,603,0,108,226700
1124,75,9375,8,2003,2004,768,0,1053,1053,1053,939,1992,2,1,9,1,2,648,140,45,250000
1125,85,10625,7,2005,2005,0,0,1026,1026,1026,932,1958,2,1,9,1,3,936,154,210,250000
1126,85,10800,8,2007,2008,100,789,245,1034,1050,1028,2078,2,1,8,1,3,836,0,102,339750
1127,65,8125,7,2007,2007,0,0,813,813,822,843,1665,2,1,7,0,2,562,0,0,205950
1128,85,10625,8,2007,2007,292,0,1660,1660,1660,0,1660,2,0,7,1,3,660,133,120,256000
1129,62,7500,7,2007,2008,210,902,316,1218,1218,0,1218,2,0,6,0,2,462,168,168,230348
1130,64,8791,6,2003,2003,0,503,361,864,864,864,1728,2,1,7,0,2,673,216,56,207500
1131,63,7500,7,2004,2005,120,680,400,1080,1080,0,1080,1,0,6,0,0,0,0,0,141000
1132,68,10110,6,2003,2003,0,80,200,835,835,861,1696,2,1,7,0,2,542,143,66,188000
1133,67,12774,7,2003,2004,95,0,835,835,835,828,1663,2,1,8,0,2,478,168,68,192500
1134,63,13072,6,2005,2006,126,80,1095,1175,1175,0,1175,1,0,6,0,0,0,0,90,146000
1135,66,13695,5,2004,2004,0,646,468,1114,1114,0,1114,1,1,6,0,2,576,0,102,159000
1136,66,13695,6,2003,2004,0,814,300,1114,1114,0,1114,1,0,6,0,2,576,0,78,155000
1137,65,8366,6,2004,2004,0,0,798,798,798,842,1640,2,1,6,0,2,520,138,45,173000
1138,81,9260,7,2007,2007,0,0,1162,1162,1162,0,1162,2,0,6,0,2,483,0,32,170000
1139,65,8453,6,1995,1995,38,362,392,754,754,855,1609,2,1,6,0,2,525,0,70,182000
1140,50,8480,6,1993,1994,120,602,284,886,886,794,1680,2,1,7,0,2,474,144,96,163000
1141,65,8125,6,1994,1998,258,1138,270,1408,1679,0,1679,2,0,7,1,2,575,224,42,193500
1142,43,14565,7,1994,1995,145,537,295,832,832,825,1657,2,1,6,0,2,483,144,74,189000
1143,65,8450,6,2001,2001,0,472,355,827,827,850,1677,2,1,7,0,2,627,0,68,190500
1144,75,8285,7,1992,1992,0,397,439,836,844,893,1737,2,1,7,0,2,506,192,85,175000
1145,0,7153,6,1991,1991,88,1200,78,1278,1294,0,1294,2,0,6,0,2,496,112,51,179200
1146,76,9291,6,1993,1993,120,426,406,832,832,878,1710,2,1,7,0,2,506,144,70,187000
1147,50,8012,6,1993,1994,0,165,598,1604,1617,0,1617,2,0,5,1,2,533,0,69,193000
1148,55,7892,6,1993,1993,0,300,899,1199,1199,0,1199,2,0,5,0,2,530,0,63,153900
1149,70,9100,5,1963,1963,0,53,132,984,984,0,984,1,0,5,1,1,384,145,56,128000
1150,0,12968,5,1962,1962,0,737,175,912,912,0,912,1,0,4,0,1,352,140,0,144000
1151,75,8100,5,1961,2007,0,764,100,864,864,0,864,1,0,5,1,1,420,132,0,135000
1152,65,8450,5,1968,1968,0,890,0,890,890,0,890,1,0,5,0,1,308,0,0,115000
1153,60,6360,5,1963,1963,0,489,375,864,864,0,864,1,0,5,0,1,276,0,0,119916
1154,65,6768,6,1961,1996,0,832,80,912,912,0,912,1,0,5,0,1,288,168,0,142000
1155,95,19508,6,1974,1974,144,800,630,1430,1430,0,1430,2,0,6,2,2,484,117,108,192000
1156,70,10759,5,1972,1972,0,190,0,1001,1001,640,1641,2,0,5,1,2,490,0,0,140000
1157,0,9205,6,1990,1991,304,704,226,930,1364,1319,2683,2,1,9,2,2,473,237,251,290000
1158,105,11025,9,1993,1994,568,520,1328,1848,1827,959,2786,2,1,10,1,2,636,294,49,372500
1159,59,4282,7,2004,2004,0,16,1375,1391,1391,0,1391,2,0,5,0,2,530,156,158,196000
1160,35,4017,7,2006,2007,0,0,625,625,625,625,1250,2,1,5,0,2,625,0,54,171900
1161,37,3435,7,2004,2005,0,24,1211,1235,1245,0,1245,2,0,5,0,2,495,0,100,178000
1162,30,3180,6,2005,2005,0,390,210,600,600,600,1200,2,1,5,0,2,480,0,166,165000
1163,30,3180,7,2007,2007,0,0,689,689,703,689,1392,2,0,5,0,2,540,0,102,146000
1164,34,3604,7,2007,2007,0,0,689,689,703,689,1392,2,0,5,0,2,540,0,102,146000
1165,24,2280,7,1999,1999,360,549,195,744,757,744,1501,2,1,6,0,2,440,0,0,179400
1166,24,2280,6,1999,1999,216,550,194,744,757,792,1549,2,1,6,0,2,440,0,32,172900
1167,0,4765,9,2000,2000,260,1027,587,1614,1638,0,1638,2,0,5,1,2,495,230,68,300000
1168,0,4538,9,2001,2001,179,1004,306,1310,1310,0,1310,1,1,5,1,2,545,277,45,285000
1169,42,4385,9,2001,2001,0,964,455,1419,1419,0,1419,1,1,5,1,2,588,155,58,290000
1170,35,4109,9,1999,2000,260,1141,416,1557,1557,0,1557,2,0,5,1,2,484,124,113,305000
1171,50,5119,9,1999,2000,60,1238,460,1698,1709,0,1709,2,0,5,1,2,506,97,65,328900
1172,24,2160,7,1999,2000,212,510,90,600,624,628,1252,2,1,4,0,2,462,0,48,160000
1173,24,2160,7,1999,2000,216,600,72,672,684,720,1404,2,1,5,0,2,462,20,0,170000
1174,79,10646,7,2001,2001,513,681,177,858,872,917,1789,2,1,7,1,2,546,0,0,223000
1175,24,2645,8,1999,1999,466,612,348,960,962,624,1586,2,1,7,0,2,480,169,0,170000
1176,24,2645,8,1999,2000,456,813,147,960,962,645,1607,2,1,7,0,2,480,169,0,200000
1177,36,3951,10,1998,1999,0,128,0,970,1469,924,2393,2,1,7,1,2,846,0,90,345000
1178,38,14963,8,1996,1996,0,786,474,1260,1288,0,1288,1,1,4,2,2,500,120,30,245500
1179,22,11064,8,1995,1995,0,560,0,1230,1239,0,1239,1,1,4,1,2,477,172,24,217500
1180,32,10846,8,1993,1993,0,1619,100,1719,1719,0,1719,1,1,6,2,2,473,122,30,324000
1181,0,11120,6,1984,1984,0,660,572,1232,1232,0,1232,2,0,6,0,2,516,0,0,162500
1182,0,24572,9,1977,1977,1050,410,584,994,1599,1345,2944,2,2,9,1,3,864,140,70,150000
1183,103,16280,8,1976,2007,0,1044,0,1426,1671,0,1671,3,0,6,1,2,550,280,90,290000
1184,0,7500,7,2002,2002,0,0,952,952,952,860,1812,2,1,7,1,2,469,144,112,205000
1185,80,10400,7,1970,1970,288,0,1304,1304,1682,0,1682,2,0,7,1,2,530,98,0,174000
1186,0,11104,6,1969,1969,0,828,599,1427,1427,0,1427,2,0,7,0,2,516,0,0,183000
1187,85,11050,6,1968,1968,0,301,1439,1740,1740,0,1740,1,1,8,1,2,512,25,0,150000
1188,80,11040,6,1971,2004,144,656,602,1258,1258,0,1258,2,0,5,0,2,528,55,0,145000
1189,0,15387,7,1967,1967,0,603,723,1620,1620,0,1620,2,0,8,1,2,578,0,62,215000
1190,75,9750,5,1965,1965,0,0,1625,1625,1625,0,1625,2,0,8,0,2,484,0,0,140500
1191,90,10800,6,1974,1997,0,956,384,1522,1548,1066,2614,2,1,9,1,2,624,38,243,240000
1192,73,8814,5,1968,1968,0,732,0,732,732,732,1464,1,1,7,0,2,470,0,40,141000
1193,72,8872,5,1965,2008,300,595,317,912,912,0,912,1,0,5,0,2,576,0,240,147000
1194,65,8125,5,1965,2005,0,260,196,912,925,0,925,1,0,5,0,2,576,233,0,135000
1195,72,11072,5,1965,1965,0,0,1728,1728,1728,0,1728,2,0,10,0,2,576,0,0,145000
1196,74,13101,5,1965,1965,108,231,1497,1728,1728,0,1728,2,0,10,0,2,576,0,0,142600
1197,87,9246,5,1973,1973,564,0,1656,1656,1656,0,1656,2,0,8,0,2,506,0,211,135000
1198,0,13355,7,1971,1971,0,583,242,825,845,825,1670,1,1,7,0,2,464,0,0,170000
1199,0,8963,8,1976,1996,289,575,487,1142,1175,1540,2715,3,1,11,2,2,831,0,204,299800
1200,76,9120,6,1974,1974,270,442,459,901,943,933,1876,2,1,8,1,2,540,0,69,185000
1201,0,9130,6,1966,2000,252,400,336,800,800,832,1632,1,1,7,0,2,484,0,40,173000
1202,0,12122,7,1961,2007,210,867,77,944,999,0,999,1,0,6,0,2,588,144,76,178400
1203,0,9900,7,1968,1968,342,552,280,832,1098,880,1978,2,1,9,1,2,486,0,43,176000
1204,74,7785,5,1956,1956,0,0,0,0,1014,0,1014,1,0,6,0,1,267,0,0,98000
1205,77,8593,4,1957,1957,0,288,619,907,907,0,907,1,0,5,0,1,352,0,0,109008
1206,0,8475,4,1956,1956,0,228,724,952,952,0,952,1,0,4,0,1,283,0,0,135750
1207,80,8700,5,1963,1963,148,776,344,1120,1128,0,1128,2,0,6,0,2,525,192,20,155000
1208,100,10175,6,1964,1964,272,490,935,1425,1425,0,1425,2,0,7,1,2,576,0,0,180500
1209,82,9020,6,1966,1966,183,312,276,1127,1165,0,1165,1,1,6,0,2,490,0,129,174900
1210,80,9200,6,1965,1965,0,892,244,1136,1136,0,1136,1,0,5,1,1,384,426,0,140000
1211,75,8250,6,1964,1964,260,787,305,1092,1092,0,1092,1,0,6,0,2,504,0,0,145000
1212,85,9350,5,1965,1999,0,633,586,1219,1265,0,1265,2,0,6,1,2,502,0,92,179900
1213,82,9020,6,1964,1964,259,624,288,1248,1350,0,1350,1,1,6,0,2,520,176,0,168500
1214,90,9900,5,1961,1961,0,0,1114,1114,1114,0,1114,1,0,5,0,2,451,0,0,140000
1215,72,10007,5,1959,2006,54,806,247,1053,1053,0,1053,1,1,5,0,1,312,0,0,145500
1216,80,10721,6,1959,1959,243,0,1252,1252,1252,0,1252,1,0,7,0,2,528,0,39,142000
1217,0,12493,4,1960,1960,0,419,375,1100,1100,0,1100,1,0,6,1,1,312,355,0,141000
1218,0,11332,5,1960,2000,0,528,590,1118,1118,0,1118,1,0,6,0,1,264,290,0,153000
1219,0,6627,3,1949,1950,0,0,0,0,720,0,720,1,0,4,0,1,287,0,0,72500
1220,56,4130,3,1935,2003,0,0,270,270,729,0,729,1,0,5,0,0,0,0,0,52000
1221,50,7420,5,1939,1950,0,851,140,991,1077,0,1077,1,0,5,2,1,205,0,4,118000
1222,50,4882,4,1937,1950,0,120,228,348,453,453,906,1,0,5,0,1,231,0,0,87000
1223,80,9600,5,1960,1960,203,658,638,1296,1496,0,1496,2,0,6,0,2,450,0,22,141500
1224,80,9600,6,1950,1950,0,280,752,1032,1032,220,1252,1,0,6,0,1,288,0,0,119000
1225,80,9600,5,1950,2006,0,32,232,572,1337,0,1337,1,0,7,1,1,264,0,192,141500
1226,80,9600,6,1955,1996,0,831,161,992,1661,0,1661,1,0,8,1,1,377,0,28,165500
1227,63,7584,5,1953,1953,88,531,505,1036,1036,0,1036,1,0,5,0,1,312,120,24,112900
1228,0,13700,7,1965,1988,288,454,410,864,902,918,1820,1,2,8,2,2,492,60,84,201800
1229,80,10197,6,1961,1961,491,288,700,1362,1362,0,1362,1,1,6,1,2,504,0,20,163000
1230,75,7875,5,1961,1961,136,572,572,1144,1144,0,1144,1,0,6,0,2,456,0,0,139950
1231,80,8400,6,1962,2005,237,0,1319,1319,1537,0,1537,1,1,7,1,2,462,0,36,174000
1232,101,9150,6,1962,1962,305,371,728,1099,1431,0,1431,1,0,6,1,1,296,64,110,165000
1233,90,14670,6,1966,1999,410,575,529,1104,1104,884,1988,2,1,9,1,2,480,0,230,227000
1234,0,7390,5,1955,1955,151,902,196,1098,1098,0,1098,1,0,6,0,1,260,0,0,135000
1235,71,9204,5,1963,1963,0,25,247,1144,1144,0,1144,1,1,6,0,1,336,0,88,124000
1236,70,7763,5,1962,1980,0,504,319,931,1283,0,1283,1,0,6,0,2,506,0,0,140000
1237,74,8856,5,1957,1957,143,621,503,1176,1176,0,1176,1,0,6,2,1,292,0,88,136500
1238,82,9840,5,1959,1998,0,1053,195,1248,1440,0,1440,2,0,7,0,1,480,150,0,185000
1239,76,9120,6,1958,1958,0,662,599,1261,1261,0,1261,1,0,6,1,2,433,0,0,163000
1240,90,13200,6,1958,1958,187,958,437,1395,1570,0,1570,1,0,5,1,2,441,490,0,166800
1241,72,9000,6,1956,1956,74,616,580,1196,1196,0,1196,1,0,6,1,1,297,0,44,139000
1242,80,11900,6,1957,1957,387,1040,352,1392,1392,0,1392,1,1,6,2,2,458,0,0,166000
1243,75,9464,6,1958,1958,135,570,510,1080,1080,0,1080,1,0,5,0,1,288,0,0,136000
1244,75,10425,5,1956,1958,0,774,330,1104,1104,0,1104,1,0,5,0,1,384,0,0,133000
1245,60,11556,5,1952,1952,52,148,572,720,882,0,882,1,0,4,0,1,240,0,0,116000
1246,102,9373,5,1953,1953,84,500,456,1152,1152,0,1152,1,1,6,0,2,636,0,0,137500
1247,0,12774,5,1953,1953,0,624,232,984,950,0,950,1,0,5,0,2,400,0,32,130000
1248,95,14250,6,1957,1957,360,0,998,998,1790,0,1790,2,0,6,2,2,540,0,40,180000
1249,60,7350,5,1951,1951,0,852,100,952,952,0,952,1,0,4,0,2,840,0,0,139000
1250,57,7677,5,1953,1953,0,570,203,773,773,0,773,1,0,4,0,1,240,0,0,110000
1251,71,8838,5,1957,1982,0,0,0,0,1764,0,1764,2,1,7,1,1,301,0,72,100000
1252,80,8480,5,1947,1950,0,442,390,832,832,384,1216,1,0,6,0,1,336,158,0,118500
1253,76,12436,5,1957,1957,0,0,1824,1824,1824,0,1824,2,0,9,0,2,484,0,0,146000
1254,60,10122,4,1948,1950,0,0,0,0,869,0,869,1,0,3,0,1,390,0,0,89900
