Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
41.0,4923,8,2001,2002,0.0,1153.0,440.0,1593.0,1593,0,1593,1,1,5,1,2.0,682.0,0,120,286000
45.0,6264,8,1997,1997,0.0,656.0,1008.0,1664.0,1682,0,1682,1,1,6,1,2.0,528.0,0,0,247900
41.0,5395,8,1993,1993,0.0,733.0,604.0,1337.0,1337,0,1337,2,0,5,1,2.0,462.0,96,0,180000
39.0,5070,8,1992,1992,0.0,0.0,1280.0,1280.0,1280,0,1280,2,0,5,0,2.0,506.0,0,82,180000
100.0,10839,6,1997,1998,0.0,0.0,926.0,926.0,926,678,1604,2,1,7,1,2.0,470.0,0,36,181000
73.0,11184,6,1998,1998,0.0,0.0,932.0,932.0,932,701,1633,2,1,7,1,2.0,460.0,0,39,183000
0.0,8000,6,1995,1996,0.0,219.0,554.0,773.0,773,885,1658,2,1,8,1,2.0,431.0,224,84,188000
0.0,10832,7,1994,1996,0.0,0.0,712.0,712.0,1086,809,1895,2,1,7,1,2.0,409.0,143,46,194500
0.0,14067,6,1991,1991,194.0,504.0,332.0,836.0,851,858,1709,2,1,7,0,2.0,416.0,0,40,185000
40.0,4671,8,1988,1989,0.0,767.0,461.0,1228.0,1228,0,1228,2,0,5,1,2.0,472.0,168,120,189000
65.0,5950,8,1989,1989,0.0,319.0,1018.0,1337.0,1337,0,1337,2,0,5,1,2.0,462.0,0,73,188500
101.0,13543,8,2005,2005,130.0,16.0,1152.0,1168.0,1168,1332,2500,3,1,9,1,3.0,683.0,192,32,355000
77.0,11198,9,2005,2007,245.0,0.0,1122.0,1122.0,1134,1370,2504,2,1,11,1,3.0,656.0,144,39,325000
53.0,15401,9,2004,2004,296.0,1337.0,547.0,1884.0,1884,0,1884,2,0,7,1,3.0,670.0,214,76,387000
0.0,31220,6,1952,1952,0.0,0.0,1632.0,1632.0,1474,0,1474,1,0,7,2,2.0,495.0,0,0,115000
60.0,8118,9,2007,2007,178.0,1034.0,676.0,1710.0,1710,0,1710,2,0,6,1,2.0,557.0,156,48,334000
0.0,47280,6,1950,1950,44.0,0.0,1488.0,1488.0,1488,0,1488,2,1,6,1,2.0,738.0,0,0,133000
46.0,20544,7,1986,1991,123.0,0.0,791.0,791.0,1236,857,2093,2,1,7,1,2.0,542.0,364,63,215000
63.0,12680,7,1988,1988,102.0,983.0,692.0,1675.0,1688,0,1688,2,0,6,1,2.0,528.0,0,48,226500
78.0,12090,6,1981,1981,210.0,588.0,606.0,1422.0,1422,0,1422,2,0,7,1,2.0,576.0,276,0,175500
0.0,10825,7,1983,1983,174.0,747.0,513.0,1260.0,1260,0,1260,2,0,6,0,2.0,598.0,152,0,181900
56.0,18559,7,1978,1978,383.0,1206.0,656.0,2048.0,2064,0,2064,2,0,7,2,2.0,550.0,200,0,235000
85.0,14450,7,1979,1979,194.0,864.0,469.0,1782.0,1782,0,1782,2,0,6,1,2.0,551.0,467,0,220000
0.0,12227,6,1977,1995,424.0,896.0,434.0,1330.0,1542,1330,2872,2,1,11,1,2.0,619.0,550,282,272000
90.0,13068,6,1976,1976,621.0,890.0,273.0,1211.0,1211,0,1211,2,0,6,1,2.0,461.0,0,0,161000
0.0,15611,5,1977,1977,0.0,767.0,266.0,1126.0,1126,0,1126,2,0,6,0,2.0,540.0,180,0,175000
80.0,10400,7,1980,1988,280.0,0.0,738.0,738.0,1277,767,2044,2,1,7,1,2.0,489.0,28,73,185000
75.0,9743,5,1969,1969,0.0,280.0,440.0,720.0,720,588,1308,1,1,7,0,2.0,484.0,0,0,146900
0.0,12511,7,1978,1978,168.0,988.0,432.0,1420.0,1420,1420,2840,2,1,8,2,4.0,1314.0,0,16,292500
104.0,11361,6,1976,1976,160.0,644.0,549.0,1193.0,1523,0,1523,2,0,7,1,2.0,478.0,0,0,180000
80.0,10400,6,1976,1976,120.0,0.0,1444.0,1444.0,1444,0,1444,2,0,5,1,2.0,473.0,0,24,159900
80.0,10480,7,1976,1976,660.0,403.0,400.0,803.0,1098,866,1964,2,1,8,1,2.0,483.0,0,69,205000
80.0,10000,5,1973,2000,0.0,1084.0,92.0,1176.0,1178,0,1178,1,1,5,1,2.0,439.0,224,0,157000
0.0,14311,8,1996,1996,402.0,1023.0,213.0,1236.0,1236,1104,2340,2,1,9,1,3.0,787.0,192,180,306000
60.0,9000,5,1974,1974,0.0,0.0,896.0,896.0,896,896,1792,2,2,8,0,2.0,480.0,0,45,133000
65.0,9750,6,1969,1969,0.0,602.0,14.0,1054.0,1054,0,1054,1,1,6,0,2.0,460.0,180,0,151000
68.0,10295,4,1969,1969,72.0,252.0,684.0,936.0,936,0,936,1,0,4,0,1.0,288.0,16,0,111900
63.0,7560,5,1971,1971,0.0,119.0,132.0,864.0,864,0,864,1,0,5,0,2.0,576.0,0,0,123000
0.0,12735,4,1972,1972,0.0,600.0,264.0,864.0,864,0,864,1,0,5,0,2.0,576.0,216,0,111250
34.0,4060,6,1998,1999,0.0,266.0,1139.0,1405.0,1337,0,1337,2,0,5,0,2.0,511.0,144,68,181000
21.0,1680,6,1973,1973,359.0,458.0,25.0,483.0,483,504,987,1,1,5,0,1.0,264.0,52,0,103400
21.0,1680,6,1973,1973,158.0,330.0,153.0,483.0,483,504,987,1,1,5,0,1.0,264.0,0,0,100000
21.0,1890,6,1972,1972,422.0,483.0,0.0,483.0,483,504,987,1,1,5,0,1.0,352.0,411,0,100500
21.0,1869,6,1970,1970,127.0,321.0,162.0,483.0,483,504,987,1,1,5,0,1.0,280.0,0,0,106000
21.0,1680,6,1971,1971,232.0,387.0,96.0,483.0,483,504,987,1,1,4,0,1.0,264.0,0,0,85400
21.0,1680,6,1971,1971,604.0,358.0,125.0,483.0,483,504,987,1,1,5,0,1.0,264.0,0,0,89500
21.0,1680,5,1972,1972,356.0,350.0,280.0,630.0,630,672,1302,2,1,6,0,1.0,264.0,0,0,111750
53.0,4043,6,1977,1977,0.0,559.0,510.0,1069.0,1069,0,1069,2,0,4,0,2.0,440.0,0,55,140000
24.0,2308,6,1975,1975,0.0,286.0,275.0,855.0,855,601,1456,2,1,7,0,2.0,460.0,0,0,143000
24.0,2529,7,1977,1977,0.0,378.0,677.0,1055.0,1055,0,1055,2,0,4,0,2.0,440.0,0,38,148500
0.0,9477,5,1966,1966,65.0,340.0,524.0,864.0,892,0,892,1,0,5,0,1.0,264.0,0,0,110000
96.0,12444,8,2008,2008,426.0,1336.0,596.0,1932.0,1932,0,1932,2,0,7,1,3.0,774.0,0,66,394617
96.0,12474,10,2007,2008,272.0,1280.0,402.0,1682.0,1742,590,2332,2,1,9,1,3.0,846.0,196,134,426000
114.0,14803,10,2007,2008,816.0,1636.0,442.0,2078.0,2084,0,2084,2,0,7,1,3.0,1220.0,188,45,385000
67.0,14948,9,2008,2008,268.0,1330.0,122.0,1452.0,1476,1237,2713,2,1,11,1,3.0,858.0,126,66,446261
98.0,12704,8,2007,2007,302.0,1012.0,570.0,1582.0,1582,0,1582,2,0,7,0,3.0,905.0,209,95,317500
107.0,13891,8,2007,2008,436.0,1400.0,310.0,1710.0,1710,0,1710,2,0,6,1,3.0,866.0,0,102,372402
105.0,13693,8,2007,2007,554.0,1728.0,195.0,2418.0,2464,0,2464,2,1,9,1,3.0,650.0,358,78,417500
104.0,14418,9,2007,2007,480.0,1375.0,575.0,1950.0,1950,0,1950,2,0,7,1,3.0,706.0,156,207,383000
108.0,13418,9,2006,2006,270.0,1420.0,430.0,1850.0,1850,898,2748,2,1,9,1,3.0,850.0,212,182,390000
96.0,12539,10,2005,2006,468.0,1082.0,538.0,1620.0,1632,1158,2790,2,1,10,1,4.0,1150.0,30,200,460000
102.0,12151,9,2005,2005,368.0,1249.0,165.0,1414.0,1414,917,2331,2,1,9,1,3.0,1003.0,192,63,379000
74.0,8899,8,2007,2007,108.0,40.0,908.0,948.0,948,1140,2088,2,1,10,1,3.0,656.0,100,24,250000
85.0,10574,8,2004,2004,126.0,856.0,292.0,1148.0,1170,1162,2332,2,1,9,1,3.0,756.0,224,142,316000
106.0,12720,10,2003,2003,680.0,2257.0,278.0,2535.0,2470,0,2470,1,1,7,2,3.0,789.0,154,65,615000
110.0,13688,9,2003,2004,664.0,1016.0,556.0,1572.0,1572,1096,2668,2,1,10,2,3.0,726.0,400,0,412500
85.0,10625,7,2003,2004,292.0,866.0,132.0,998.0,1006,1040,2046,2,1,8,1,3.0,871.0,320,62,284000
92.0,10845,8,2003,2004,504.0,1149.0,454.0,1603.0,1575,0,1575,2,0,7,1,3.0,732.0,216,28,284000
130.0,16900,8,2001,2002,1110.0,1075.0,404.0,1479.0,1515,1134,2649,2,1,10,1,3.0,746.0,0,60,421250
112.0,16451,8,2003,2003,221.0,0.0,1765.0,1765.0,1804,886,2690,2,1,9,1,3.0,795.0,268,58,370000
58.0,10110,9,2008,2008,492.0,372.0,1486.0,1858.0,1866,0,1866,2,0,7,1,3.0,870.0,0,48,336860
65.0,8769,9,2008,2008,766.0,1540.0,162.0,1702.0,1702,0,1702,1,1,7,1,3.0,1052.0,0,72,367294
135.0,12304,7,2005,2005,144.0,20.0,1347.0,1367.0,1367,0,1367,2,0,6,1,2.0,484.0,0,33,192000
62.0,12677,8,2003,2004,472.0,1218.0,300.0,1518.0,1518,0,1518,1,1,6,1,2.0,588.0,185,140,274000
63.0,8849,9,2005,2005,616.0,28.0,1656.0,1684.0,1684,0,1684,2,0,6,1,2.0,564.0,495,72,266000
89.0,8232,9,2007,2008,714.0,1204.0,596.0,1800.0,1800,0,1800,2,0,6,1,3.0,944.0,210,0,370967
48.0,6240,8,2006,2007,176.0,846.0,496.0,1342.0,1342,0,1342,2,0,6,1,2.0,550.0,0,35,234250
48.0,6240,8,2006,2007,196.0,24.0,1318.0,1342.0,1342,0,1342,2,0,6,1,2.0,550.0,0,35,219500
36.0,2448,7,2003,2004,106.0,0.0,764.0,764.0,764,862,1626,2,1,6,0,2.0,474.0,0,27,155000
36.0,2448,7,2003,2004,106.0,573.0,191.0,764.0,764,862,1626,2,1,6,0,2.0,474.0,0,27,154000
59.0,8198,7,2004,2004,146.0,720.0,638.0,1358.0,1358,0,1358,2,0,6,1,2.0,484.0,192,30,207000
0.0,3940,7,2003,2003,143.0,1073.0,342.0,1415.0,1455,0,1455,2,0,6,1,3.0,644.0,156,20,195000
0.0,3940,7,2004,2004,24.0,1087.0,306.0,1393.0,1576,0,1576,2,0,7,1,3.0,668.0,143,20,219990
43.0,3182,7,2005,2006,14.0,16.0,1330.0,1346.0,1504,0,1504,2,0,7,1,2.0,437.0,156,20,191000
43.0,3182,7,2007,2007,16.0,0.0,1266.0,1266.0,1266,0,1266,2,0,6,1,2.0,388.0,100,16,159895
53.0,3710,7,2007,2008,20.0,0.0,1146.0,1146.0,1246,0,1246,2,0,5,1,2.0,428.0,100,24,187687
80.0,9024,6,2004,2004,0.0,0.0,789.0,789.0,813,702,1515,2,1,8,1,2.0,393.0,0,75,179000
62.0,7415,6,2004,2004,0.0,759.0,80.0,839.0,864,729,1593,2,1,8,1,2.0,398.0,100,75,193000
59.0,9587,7,2005,2005,182.0,655.0,201.0,856.0,1166,0,1166,2,0,5,0,2.0,400.0,212,0,190000
51.0,8029,6,2005,2005,0.0,0.0,728.0,728.0,728,728,1456,2,1,8,0,2.0,400.0,100,24,176000
0.0,8010,7,2002,2003,0.0,0.0,840.0,840.0,840,880,1720,2,1,7,1,2.0,400.0,138,48,188000
0.0,8396,7,2003,2003,196.0,0.0,847.0,847.0,847,1139,1986,2,1,9,1,2.0,434.0,120,48,213000
55.0,7301,7,2007,2008,176.0,876.0,474.0,1350.0,1358,0,1358,2,0,6,1,2.0,484.0,192,26,217300
93.0,10261,6,2000,2000,318.0,0.0,936.0,936.0,962,830,1792,2,1,8,1,2.0,451.0,0,0,186500
71.0,8220,7,2000,2001,647.0,544.0,438.0,982.0,1008,884,1892,2,1,8,1,2.0,431.0,108,0,226750
60.0,15384,7,2004,2005,0.0,724.0,64.0,788.0,788,702,1490,2,1,8,1,2.0,388.0,100,75,184000
0.0,7750,7,2002,2002,0.0,0.0,707.0,707.0,707,707,1414,2,1,6,1,2.0,403.0,100,35,176000
41.0,12460,7,1999,2000,0.0,870.0,167.0,1037.0,1037,1285,2322,2,1,8,1,2.0,400.0,144,44,225000
77.0,8390,7,1999,1999,0.0,0.0,831.0,831.0,873,778,1651,2,1,7,1,2.0,450.0,0,103,185900
84.0,9660,8,1997,1997,1290.0,0.0,1173.0,1173.0,1182,1017,2199,2,1,9,1,2.0,516.0,0,131,284500
80.0,9200,8,1998,1998,473.0,986.0,484.0,1470.0,1470,1160,2630,2,1,8,1,3.0,696.0,0,66,315000
84.0,14260,8,2000,2000,350.0,655.0,490.0,1145.0,1145,1053,2198,2,1,9,1,3.0,836.0,192,84,250000
0.0,11000,9,2000,2000,295.0,0.0,1519.0,1519.0,1533,639,2172,2,1,8,1,3.0,687.0,162,153,291000
136.0,11675,8,1998,1998,495.0,1660.0,322.0,1982.0,2006,0,2006,2,0,5,1,3.0,938.0,144,33,350000
97.0,10990,7,1996,1997,0.0,851.0,213.0,1064.0,1064,1061,2125,2,1,12,2,2.0,576.0,168,0,279500
0.0,11929,8,1995,1995,466.0,0.0,1242.0,1242.0,1251,1250,2501,2,1,9,1,3.0,751.0,192,87,290000
91.0,10437,8,1995,1995,660.0,1696.0,413.0,2109.0,2113,0,2113,2,1,7,1,3.0,839.0,236,46,350000
96.0,10542,7,1993,1994,651.0,1173.0,138.0,1311.0,1325,1093,2418,2,1,9,1,3.0,983.0,250,154,341000
91.0,10010,7,1993,1994,320.0,228.0,0.0,1080.0,1108,1089,2197,2,1,9,1,3.0,783.0,385,99,287500
81.0,10944,7,1994,1994,448.0,1000.0,223.0,1223.0,1223,904,2127,2,1,5,2,2.0,525.0,171,132,271000
91.0,14303,8,1994,1994,554.0,1314.0,672.0,1986.0,1987,0,1987,2,0,7,1,2.0,691.0,262,36,301500
92.0,11932,8,2007,2008,186.0,0.0,1580.0,1580.0,1580,0,1580,2,0,7,0,3.0,830.0,0,24,235128
86.0,14598,6,2007,2007,74.0,0.0,894.0,894.0,894,1039,1933,2,1,9,1,3.0,668.0,100,18,214000
75.0,11957,8,2006,2006,53.0,24.0,1550.0,1574.0,1574,0,1574,2,0,7,1,3.0,824.0,144,104,232000
74.0,13253,7,2006,2006,128.0,1096.0,482.0,1578.0,1578,0,1578,2,0,7,1,3.0,642.0,0,26,240000
75.0,14587,9,2008,2008,284.0,0.0,1498.0,1498.0,1506,0,1506,2,0,6,1,2.0,592.0,0,174,264132
78.0,10206,8,2007,2007,468.0,33.0,1530.0,1563.0,1563,0,1563,2,0,6,1,3.0,758.0,144,99,245000
91.0,12274,7,2008,2008,256.0,0.0,1417.0,1417.0,1428,0,1428,2,0,6,0,2.0,554.0,0,60,227680
73.0,9801,8,2007,2007,156.0,0.0,1341.0,1341.0,1341,520,1861,3,0,7,1,3.0,851.0,144,60,257000
80.0,9428,8,2007,2008,310.0,729.0,226.0,955.0,955,919,1874,2,1,8,1,3.0,880.0,168,108,297900
87.0,10037,8,2006,2007,0.0,666.0,794.0,1460.0,1460,0,1460,2,0,6,1,2.0,480.0,0,20,247000
72.0,8640,8,2007,2008,0.0,24.0,1339.0,1363.0,1372,0,1372,2,0,6,0,2.0,588.0,192,113,212700
72.0,8640,7,2007,2008,0.0,0.0,1372.0,1372.0,1372,0,1372,2,0,6,0,2.0,529.0,0,140,250580
95.0,11639,7,2007,2008,0.0,0.0,1428.0,1428.0,1428,0,1428,2,0,6,0,2.0,480.0,0,120,182000
75.0,9803,7,2005,2005,0.0,400.0,466.0,866.0,866,902,1768,2,1,7,0,2.0,603.0,0,108,226700
75.0,9375,8,2003,2004,768.0,0.0,1053.0,1053.0,1053,939,1992,2,1,9,1,2.0,648.0,140,45,250000
85.0,10625,7,2005,2005,0.0,0.0,1026.0,1026.0,1026,932,1958,2,1,9,1,3.0,936.0,154,210,250000
85.0,10800,8,2007,2008,100.0,789.0,245.0,1034.0,1050,1028,2078,2,1,8,1,3.0,836.0,0,102,339750
65.0,8125,7,2007,2007,0.0,0.0,813.0,813.0,822,843,1665,2,1,7,0,2.0,562.0,0,0,205950
85.0,10625,8,2007,2007,292.0,0.0,1660.0,1660.0,1660,0,1660,2,0,7,1,3.0,660.0,133,120,256000
62.0,7500,7,2007,2008,210.0,902.0,316.0,1218.0,1218,0,1218,2,0,6,0,2.0,462.0,168,168,230348
64.0,8791,6,2003,2003,0.0,503.0,361.0,864.0,864,864,1728,2,1,7,0,2.0,673.0,216,56,207500
63.0,7500,7,2004,2005,120.0,680.0,400.0,1080.0,1080,0,1080,1,0,6,0,0.0,0.0,0,0,141000
68.0,10110,6,2003,2003,0.0,80.0,200.0,835.0,835,861,1696,2,1,7,0,2.0,542.0,143,66,188000
67.0,12774,7,2003,2004,95.0,0.0,835.0,835.0,835,828,1663,2,1,8,0,2.0,478.0,168,68,192500
63.0,13072,6,2005,2006,126.0,80.0,1095.0,1175.0,1175,0,1175,1,0,6,0,0.0,0.0,0,90,146000
66.0,13695,5,2004,2004,0.0,646.0,468.0,1114.0,1114,0,1114,1,1,6,0,2.0,576.0,0,102,159000
66.0,13695,6,2003,2004,0.0,814.0,300.0,1114.0,1114,0,1114,1,0,6,0,2.0,576.0,0,78,155000
65.0,8366,6,2004,2004,0.0,0.0,798.0,798.0,798,842,1640,2,1,6,0,2.0,520.0,138,45,173000
81.0,9260,7,2007,2007,0.0,0.0,1162.0,1162.0,1162,0,1162,2,0,6,0,2.0,483.0,0,32,170000
65.0,8453,6,1995,1995,38.0,362.0,392.0,754.0,754,855,1609,2,1,6,0,2.0,525.0,0,70,182000
50.0,8480,6,1993,1994,120.0,602.0,284.0,886.0,886,794,1680,2,1,7,0,2.0,474.0,144,96,163000
65.0,8125,6,1994,1998,258.0,1138.0,270.0,1408.0,1679,0,1679,2,0,7,1,2.0,575.0,224,42,193500
43.0,14565,7,1994,1995,145.0,537.0,295.0,832.0,832,825,1657,2,1,6,0,2.0,483.0,144,74,189000
65.0,8450,6,2001,2001,0.0,472.0,355.0,827.0,827,850,1677,2,1,7,0,2.0,627.0,0,68,190500
75.0,8285,7,1992,1992,0.0,397.0,439.0,836.0,844,893,1737,2,1,7,0,2.0,506.0,192,85,175000
0.0,7153,6,1991,1991,88.0,1200.0,78.0,1278.0,1294,0,1294,2,0,6,0,2.0,496.0,112,51,179200
76.0,9291,6,1993,1993,120.0,426.0,406.0,832.0,832,878,1710,2,1,7,0,2.0,506.0,144,70,187000
50.0,8012,6,1993,1994,0.0,165.0,598.0,1604.0,1617,0,1617,2,0,5,1,2.0,533.0,0,69,193000
55.0,7892,6,1993,1993,0.0,300.0,899.0,1199.0,1199,0,1199,2,0,5,0,2.0,530.0,0,63,153900
70.0,9100,5,1963,1963,0.0,53.0,132.0,984.0,984,0,984,1,0,5,1,1.0,384.0,145,56,128000
0.0,12968,5,1962,1962,0.0,737.0,175.0,912.0,912,0,912,1,0,4,0,1.0,352.0,140,0,144000
75.0,8100,5,1961,2007,0.0,764.0,100.0,864.0,864,0,864,1,0,5,1,1.0,420.0,132,0,135000
65.0,8450,5,1968,1968,0.0,890.0,0.0,890.0,890,0,890,1,0,5,0,1.0,308.0,0,0,115000
60.0,6360,5,1963,1963,0.0,489.0,375.0,864.0,864,0,864,1,0,5,0,1.0,276.0,0,0,119916
65.0,6768,6,1961,1996,0.0,832.0,80.0,912.0,912,0,912,1,0,5,0,1.0,288.0,168,0,142000
95.0,19508,6,1974,1974,144.0,800.0,630.0,1430.0,1430,0,1430,2,0,6,2,2.0,484.0,117,108,192000
70.0,10759,5,1972,1972,0.0,190.0,0.0,1001.0,1001,640,1641,2,0,5,1,2.0,490.0,0,0,140000
0.0,9205,6,1990,1991,304.0,704.0,226.0,930.0,1364,1319,2683,2,1,9,2,2.0,473.0,237,251,290000
105.0,11025,9,1993,1994,568.0,520.0,1328.0,1848.0,1827,959,2786,2,1,10,1,2.0,636.0,294,49,372500
59.0,4282,7,2004,2004,0.0,16.0,1375.0,1391.0,1391,0,1391,2,0,5,0,2.0,530.0,156,158,196000
35.0,4017,7,2006,2007,0.0,0.0,625.0,625.0,625,625,1250,2,1,5,0,2.0,625.0,0,54,171900
37.0,3435,7,2004,2005,0.0,24.0,1211.0,1235.0,1245,0,1245,2,0,5,0,2.0,495.0,0,100,178000
30.0,3180,6,2005,2005,0.0,390.0,210.0,600.0,600,600,1200,2,1,5,0,2.0,480.0,0,166,165000
30.0,3180,7,2007,2007,0.0,0.0,689.0,689.0,703,689,1392,2,0,5,0,2.0,540.0,0,102,146000
34.0,3604,7,2007,2007,0.0,0.0,689.0,689.0,703,689,1392,2,0,5,0,2.0,540.0,0,102,146000
24.0,2280,7,1999,1999,360.0,549.0,195.0,744.0,757,744,1501,2,1,6,0,2.0,440.0,0,0,179400
24.0,2280,6,1999,1999,216.0,550.0,194.0,744.0,757,792,1549,2,1,6,0,2.0,440.0,0,32,172900
0.0,4765,9,2000,2000,260.0,1027.0,587.0,1614.0,1638,0,1638,2,0,5,1,2.0,495.0,230,68,300000
0.0,4538,9,2001,2001,179.0,1004.0,306.0,1310.0,1310,0,1310,1,1,5,1,2.0,545.0,277,45,285000
42.0,4385,9,2001,2001,0.0,964.0,455.0,1419.0,1419,0,1419,1,1,5,1,2.0,588.0,155,58,290000
35.0,4109,9,1999,2000,260.0,1141.0,416.0,1557.0,1557,0,1557,2,0,5,1,2.0,484.0,124,113,305000
50.0,5119,9,1999,2000,60.0,1238.0,460.0,1698.0,1709,0,1709,2,0,5,1,2.0,506.0,97,65,328900
24.0,2160,7,1999,2000,212.0,510.0,90.0,600.0,624,628,1252,2,1,4,0,2.0,462.0,0,48,160000
24.0,2160,7,1999,2000,216.0,600.0,72.0,672.0,684,720,1404,2,1,5,0,2.0,462.0,20,0,170000
79.0,10646,7,2001,2001,513.0,681.0,177.0,858.0,872,917,1789,2,1,7,1,2.0,546.0,0,0,223000
24.0,2645,8,1999,1999,466.0,612.0,348.0,960.0,962,624,1586,2,1,7,0,2.0,480.0,169,0,170000
24.0,2645,8,1999,2000,456.0,813.0,147.0,960.0,962,645,1607,2,1,7,0,2.0,480.0,169,0,200000
36.0,3951,10,1998,1999,0.0,128.0,0.0,970.0,1469,924,2393,2,1,7,1,2.0,846.0,0,90,345000
38.0,14963,8,1996,1996,0.0,786.0,474.0,1260.0,1288,0,1288,1,1,4,2,2.0,500.0,120,30,245500
22.0,11064,8,1995,1995,0.0,560.0,0.0,1230.0,1239,0,1239,1,1,4,1,2.0,477.0,172,24,217500
32.0,10846,8,1993,1993,0.0,1619.0,100.0,1719.0,1719,0,1719,1,1,6,2,2.0,473.0,122,30,324000
0.0,11120,6,1984,1984,0.0,660.0,572.0,1232.0,1232,0,1232,2,0,6,0,2.0,516.0,0,0,162500
0.0,24572,9,1977,1977,1050.0,410.0,584.0,994.0,1599,1345,2944,2,2,9,1,3.0,864.0,140,70,150000
103.0,16280,8,1976,2007,0.0,1044.0,0.0,1426.0,1671,0,1671,3,0,6,1,2.0,550.0,280,90,290000
0.0,7500,7,2002,2002,0.0,0.0,952.0,952.0,952,860,1812,2,1,7,1,2.0,469.0,144,112,205000
80.0,10400,7,1970,1970,288.0,0.0,1304.0,1304.0,1682,0,1682,2,0,7,1,2.0,530.0,98,0,174000
0.0,11104,6,1969,1969,0.0,828.0,599.0,1427.0,1427,0,1427,2,0,7,0,2.0,516.0,0,0,183000
85.0,11050,6,1968,1968,0.0,301.0,1439.0,1740.0,1740,0,1740,1,1,8,1,2.0,512.0,25,0,150000
80.0,11040,6,1971,2004,144.0,656.0,602.0,1258.0,1258,0,1258,2,0,5,0,2.0,528.0,55,0,145000
0.0,15387,7,1967,1967,0.0,603.0,723.0,1620.0,1620,0,1620,2,0,8,1,2.0,578.0,0,62,215000
75.0,9750,5,1965,1965,0.0,0.0,1625.0,1625.0,1625,0,1625,2,0,8,0,2.0,484.0,0,0,140500
90.0,10800,6,1974,1997,0.0,956.0,384.0,1522.0,1548,1066,2614,2,1,9,1,2.0,624.0,38,243,240000
73.0,8814,5,1968,1968,0.0,732.0,0.0,732.0,732,732,1464,1,1,7,0,2.0,470.0,0,40,141000
72.0,8872,5,1965,2008,300.0,595.0,317.0,912.0,912,0,912,1,0,5,0,2.0,576.0,0,240,147000
65.0,8125,5,1965,2005,0.0,260.0,196.0,912.0,925,0,925,1,0,5,0,2.0,576.0,233,0,135000
72.0,11072,5,1965,1965,0.0,0.0,1728.0,1728.0,1728,0,1728,2,0,10,0,2.0,576.0,0,0,145000
74.0,13101,5,1965,1965,108.0,231.0,1497.0,1728.0,1728,0,1728,2,0,10,0,2.0,576.0,0,0,142600
87.0,9246,5,1973,1973,564.0,0.0,1656.0,1656.0,1656,0,1656,2,0,8,0,2.0,506.0,0,211,135000
0.0,13355,7,1971,1971,0.0,583.0,242.0,825.0,845,825,1670,1,1,7,0,2.0,464.0,0,0,170000
0.0,8963,8,1976,1996,289.0,575.0,487.0,1142.0,1175,1540,2715,3,1,11,2,2.0,831.0,0,204,299800
76.0,9120,6,1974,1974,270.0,442.0,459.0,901.0,943,933,1876,2,1,8,1,2.0,540.0,0,69,185000
0.0,9130,6,1966,2000,252.0,400.0,336.0,800.0,800,832,1632,1,1,7,0,2.0,484.0,0,40,173000
0.0,12122,7,1961,2007,210.0,867.0,77.0,944.0,999,0,999,1,0,6,0,2.0,588.0,144,76,178400
0.0,9900,7,1968,1968,342.0,552.0,280.0,832.0,1098,880,1978,2,1,9,1,2.0,486.0,0,43,176000
74.0,7785,5,1956,1956,0.0,0.0,0.0,0.0,1014,0,1014,1,0,6,0,1.0,267.0,0,0,98000
77.0,8593,4,1957,1957,0.0,288.0,619.0,907.0,907,0,907,1,0,5,0,1.0,352.0,0,0,109008
0.0,8475,4,1956,1956,0.0,228.0,724.0,952.0,952,0,952,1,0,4,0,1.0,283.0,0,0,135750
80.0,8700,5,1963,1963,148.0,776.0,344.0,1120.0,1128,0,1128,2,0,6,0,2.0,525.0,192,20,155000
100.0,10175,6,1964,1964,272.0,490.0,935.0,1425.0,1425,0,1425,2,0,7,1,2.0,576.0,0,0,180500
82.0,9020,6,1966,1966,183.0,312.0,276.0,1127.0,1165,0,1165,1,1,6,0,2.0,490.0,0,129,174900
80.0,9200,6,1965,1965,0.0,892.0,244.0,1136.0,1136,0,1136,1,0,5,1,1.0,384.0,426,0,140000
75.0,8250,6,1964,1964,260.0,787.0,305.0,1092.0,1092,0,1092,1,0,6,0,2.0,504.0,0,0,145000
85.0,9350,5,1965,1999,0.0,633.0,586.0,1219.0,1265,0,1265,2,0,6,1,2.0,502.0,0,92,179900
82.0,9020,6,1964,1964,259.0,624.0,288.0,1248.0,1350,0,1350,1,1,6,0,2.0,520.0,176,0,168500
90.0,9900,5,1961,1961,0.0,0.0,1114.0,1114.0,1114,0,1114,1,0,5,0,2.0,451.0,0,0,140000
72.0,10007,5,1959,2006,54.0,806.0,247.0,1053.0,1053,0,1053,1,1,5,0,1.0,312.0,0,0,145500
80.0,10721,6,1959,1959,243.0,0.0,1252.0,1252.0,1252,0,1252,1,0,7,0,2.0,528.0,0,39,142000
0.0,12493,4,1960,1960,0.0,419.0,375.0,1100.0,1100,0,1100,1,0,6,1,1.0,312.0,355,0,141000
0.0,11332,5,1960,2000,0.0,528.0,590.0,1118.0,1118,0,1118,1,0,6,0,1.0,264.0,290,0,153000
